.draw	date	hosp	location
1483	2023-10-27	0	NM
1483	2023-10-28	0	NM
1483	2023-10-29	1	NM
1483	2023-10-30	0	NM
1483	2023-10-31	0	NM
1483	2023-11-01	1	NM
1483	2023-11-02	2	NM
1483	2023-11-03	0	NM
1483	2023-11-04	0	NM
1483	2023-11-05	1	NM
1483	2023-11-06	0	NM
1483	2023-11-07	1	NM
1483	2023-11-08	1	NM
1483	2023-11-09	3	NM
1483	2023-11-10	0	NM
1483	2023-11-11	0	NM
1483	2023-11-12	1	NM
1483	2023-11-13	2	NM
1483	2023-11-14	1	NM
1483	2023-11-15	4	NM
1483	2023-11-16	7	NM
1483	2023-11-17	4	NM
1483	2023-11-18	7	NM
1483	2023-11-19	3	NM
1639	2023-10-21	0	NM
1639	2023-10-22	2	NM
1639	2023-10-23	0	NM
1639	2023-10-24	0	NM
1639	2023-10-25	1	NM
1639	2023-10-26	0	NM
1639	2023-10-27	2	NM
1639	2023-10-28	0	NM
1639	2023-10-29	3	NM
1639	2023-10-30	1	NM
1639	2023-10-31	1	NM
1639	2023-11-01	0	NM
1639	2023-11-02	0	NM
1639	2023-11-03	0	NM
1639	2023-11-04	0	NM
1639	2023-11-05	2	NM
1639	2023-11-06	0	NM
1639	2023-11-07	1	NM
1639	2023-11-08	1	NM
1639	2023-11-09	3	NM
1639	2023-11-10	0	NM
1639	2023-11-11	1	NM
1639	2023-11-12	1	NM
1639	2023-11-13	0	NM
1639	2023-11-14	0	NM
1639	2023-11-15	1	NM
1639	2023-11-16	2	NM
1639	2023-11-17	3	NM
1639	2023-11-18	5	NM
1639	2023-11-19	0	NM
1640	2023-10-21	0	NM
1640	2023-10-22	0	NM
1640	2023-10-23	1	NM
1640	2023-10-24	0	NM
1640	2023-10-25	0	NM
1640	2023-10-26	0	NM
1640	2023-10-27	0	NM
1640	2023-10-28	1	NM
1640	2023-10-29	0	NM
1640	2023-10-30	2	NM
1640	2023-10-31	1	NM
1640	2023-11-01	0	NM
1640	2023-11-02	0	NM
1640	2023-11-03	0	NM
1640	2023-11-04	0	NM
1640	2023-11-05	0	NM
1640	2023-11-06	0	NM
1640	2023-11-07	0	NM
1640	2023-11-08	0	NM
1640	2023-11-09	0	NM
1640	2023-11-10	0	NM
1640	2023-11-11	0	NM
1640	2023-11-12	0	NM
1640	2023-11-13	1	NM
1640	2023-11-14	0	NM
1640	2023-11-15	0	NM
1640	2023-11-16	0	NM
1640	2023-11-17	1	NM
1640	2023-11-18	1	NM
1640	2023-11-19	0	NM
1648	2023-10-21	0	NM
1648	2023-10-22	0	NM
1648	2023-10-23	0	NM
1648	2023-10-24	0	NM
1648	2023-10-25	3	NM
1648	2023-10-26	0	NM
1648	2023-10-27	0	NM
1648	2023-10-28	0	NM
1648	2023-10-29	0	NM
1648	2023-10-30	0	NM
1648	2023-10-31	0	NM
1648	2023-11-01	0	NM
1648	2023-11-02	1	NM
1648	2023-11-03	0	NM
1648	2023-11-04	0	NM
1648	2023-11-05	0	NM
1648	2023-11-06	0	NM
1648	2023-11-07	0	NM
1648	2023-11-08	0	NM
1648	2023-11-09	0	NM
1648	2023-11-10	0	NM
1648	2023-11-11	0	NM
1648	2023-11-12	0	NM
1648	2023-11-13	0	NM
1648	2023-11-14	0	NM
1648	2023-11-15	0	NM
1648	2023-11-16	0	NM
1648	2023-11-17	0	NM
1648	2023-11-18	0	NM
1648	2023-11-19	0	NM
1659	2023-10-21	0	NM
1659	2023-10-22	1	NM
1659	2023-10-23	0	NM
1659	2023-10-24	1	NM
1659	2023-10-25	1	NM
1659	2023-10-26	0	NM
1659	2023-10-27	2	NM
1659	2023-10-28	0	NM
1659	2023-10-29	0	NM
1659	2023-10-30	0	NM
1659	2023-10-31	2	NM
1659	2023-11-01	1	NM
1659	2023-11-02	1	NM
1659	2023-11-03	2	NM
1659	2023-11-04	0	NM
1659	2023-11-05	0	NM
1659	2023-11-06	1	NM
1659	2023-11-07	0	NM
1659	2023-11-08	1	NM
1659	2023-11-09	0	NM
1659	2023-11-10	0	NM
1659	2023-11-11	0	NM
1659	2023-11-12	1	NM
1659	2023-11-13	0	NM
1659	2023-11-14	0	NM
1659	2023-11-15	1	NM
1659	2023-11-16	0	NM
1659	2023-11-17	1	NM
1659	2023-11-18	0	NM
1659	2023-11-19	0	NM
1698	2023-10-21	1	NM
1698	2023-10-22	1	NM
1698	2023-10-23	0	NM
1698	2023-10-24	1	NM
1698	2023-10-25	0	NM
1698	2023-10-26	1	NM
1698	2023-10-27	0	NM
1698	2023-10-28	0	NM
1698	2023-10-29	1	NM
1698	2023-10-30	0	NM
1698	2023-10-31	0	NM
1698	2023-11-01	0	NM
1698	2023-11-02	0	NM
1698	2023-11-03	0	NM
1698	2023-11-04	1	NM
1698	2023-11-05	0	NM
1698	2023-11-06	0	NM
1698	2023-11-07	0	NM
1698	2023-11-08	0	NM
1698	2023-11-09	1	NM
1698	2023-11-10	0	NM
1698	2023-11-11	0	NM
1698	2023-11-12	0	NM
1698	2023-11-13	0	NM
1698	2023-11-14	1	NM
1698	2023-11-15	0	NM
1698	2023-11-16	0	NM
1698	2023-11-17	0	NM
1698	2023-11-18	1	NM
1698	2023-11-19	0	NM
1759	2023-10-21	1	NM
1759	2023-10-22	1	NM
1759	2023-10-23	0	NM
1759	2023-10-24	1	NM
1759	2023-10-25	0	NM
1759	2023-10-26	0	NM
1759	2023-10-27	0	NM
1759	2023-10-28	2	NM
1759	2023-10-29	0	NM
1759	2023-10-30	0	NM
1759	2023-10-31	0	NM
1759	2023-11-01	0	NM
1759	2023-11-02	1	NM
1759	2023-11-03	0	NM
1759	2023-11-04	0	NM
1759	2023-11-05	0	NM
1759	2023-11-06	1	NM
1759	2023-11-07	0	NM
1759	2023-11-08	0	NM
1759	2023-11-09	0	NM
1759	2023-11-10	0	NM
1759	2023-11-11	1	NM
1759	2023-11-12	0	NM
1759	2023-11-13	0	NM
1759	2023-11-14	0	NM
1759	2023-11-15	1	NM
1759	2023-11-16	0	NM
1759	2023-11-17	0	NM
1759	2023-11-18	0	NM
1759	2023-11-19	0	NM
1781	2023-10-21	0	NM
1781	2023-10-22	0	NM
1781	2023-10-23	0	NM
1781	2023-10-24	0	NM
1781	2023-10-25	0	NM
1781	2023-10-26	0	NM
1781	2023-10-27	0	NM
1781	2023-10-28	2	NM
1781	2023-10-29	0	NM
1781	2023-10-30	2	NM
1781	2023-10-31	1	NM
1781	2023-11-01	1	NM
1781	2023-11-02	0	NM
1781	2023-11-03	1	NM
1781	2023-11-04	2	NM
1781	2023-11-05	0	NM
1781	2023-11-06	3	NM
1781	2023-11-07	2	NM
1781	2023-11-08	2	NM
1781	2023-11-09	4	NM
1781	2023-11-10	3	NM
1781	2023-11-11	7	NM
1781	2023-11-12	1	NM
1781	2023-11-13	2	NM
1781	2023-11-14	3	NM
1781	2023-11-15	6	NM
1781	2023-11-16	7	NM
1781	2023-11-17	10	NM
1781	2023-11-18	5	NM
1781	2023-11-19	10	NM
1842	2023-10-21	0	NM
1842	2023-10-22	0	NM
1842	2023-10-23	0	NM
1842	2023-10-24	0	NM
1842	2023-10-25	0	NM
1842	2023-10-26	0	NM
1842	2023-10-27	0	NM
1842	2023-10-28	0	NM
1842	2023-10-29	0	NM
1842	2023-10-30	0	NM
1842	2023-10-31	0	NM
1842	2023-11-01	0	NM
1842	2023-11-02	0	NM
1842	2023-11-03	0	NM
1842	2023-11-04	0	NM
1842	2023-11-05	0	NM
1842	2023-11-06	0	NM
1842	2023-11-07	0	NM
1842	2023-11-08	0	NM
1842	2023-11-09	0	NM
1842	2023-11-10	0	NM
1842	2023-11-11	0	NM
1842	2023-11-12	0	NM
1842	2023-11-13	0	NM
1842	2023-11-14	0	NM
1842	2023-11-15	0	NM
1842	2023-11-16	0	NM
1842	2023-11-17	0	NM
1842	2023-11-18	0	NM
1842	2023-11-19	0	NM
1848	2023-10-21	0	NM
1848	2023-10-22	0	NM
1848	2023-10-23	0	NM
1848	2023-10-24	0	NM
1848	2023-10-25	0	NM
1848	2023-10-26	0	NM
1848	2023-10-27	0	NM
1848	2023-10-28	0	NM
1848	2023-10-29	0	NM
1848	2023-10-30	0	NM
1848	2023-10-31	0	NM
1848	2023-11-01	0	NM
1848	2023-11-02	0	NM
1848	2023-11-03	0	NM
1848	2023-11-04	0	NM
1848	2023-11-05	0	NM
1848	2023-11-06	0	NM
1848	2023-11-07	0	NM
1848	2023-11-08	0	NM
1848	2023-11-09	0	NM
1848	2023-11-10	0	NM
1848	2023-11-11	0	NM
1848	2023-11-12	0	NM
1848	2023-11-13	0	NM
1848	2023-11-14	0	NM
1848	2023-11-15	0	NM
1848	2023-11-16	0	NM
1848	2023-11-17	0	NM
1848	2023-11-18	0	NM
1848	2023-11-19	0	NM
1941	2023-10-21	0	NM
1941	2023-10-22	0	NM
1941	2023-10-23	0	NM
1941	2023-10-24	0	NM
1941	2023-10-25	2	NM
1941	2023-10-26	0	NM
1941	2023-10-27	0	NM
1941	2023-10-28	0	NM
1941	2023-10-29	1	NM
1941	2023-10-30	0	NM
1941	2023-10-31	0	NM
1941	2023-11-01	1	NM
1941	2023-11-02	0	NM
1941	2023-11-03	0	NM
1941	2023-11-04	0	NM
1941	2023-11-05	0	NM
1941	2023-11-06	0	NM
1941	2023-11-07	0	NM
1941	2023-11-08	1	NM
1941	2023-11-09	0	NM
1941	2023-11-10	1	NM
1941	2023-11-11	0	NM
1941	2023-11-12	0	NM
1941	2023-11-13	0	NM
1941	2023-11-14	0	NM
1941	2023-11-15	0	NM
1941	2023-11-16	0	NM
1941	2023-11-17	1	NM
1941	2023-11-18	0	NM
1941	2023-11-19	0	NM
2000	2023-10-21	0	NM
2000	2023-10-22	2	NM
2000	2023-10-23	0	NM
2000	2023-10-24	0	NM
2000	2023-10-25	1	NM
2000	2023-10-26	3	NM
2000	2023-10-27	0	NM
2000	2023-10-28	0	NM
2000	2023-10-29	0	NM
2000	2023-10-30	0	NM
2000	2023-10-31	0	NM
2000	2023-11-01	1	NM
2000	2023-11-02	0	NM
2000	2023-11-03	1	NM
2000	2023-11-04	0	NM
2000	2023-11-05	0	NM
2000	2023-11-06	1	NM
2000	2023-11-07	0	NM
2000	2023-11-08	0	NM
2000	2023-11-09	0	NM
2000	2023-11-10	0	NM
2000	2023-11-11	0	NM
2000	2023-11-12	0	NM
2000	2023-11-13	0	NM
2000	2023-11-14	0	NM
2000	2023-11-15	0	NM
2000	2023-11-16	1	NM
2000	2023-11-17	0	NM
2000	2023-11-18	1	NM
2000	2023-11-19	0	NM
2022	2023-10-21	0	NM
2022	2023-10-22	2	NM
2022	2023-10-23	1	NM
2022	2023-10-24	1	NM
2022	2023-10-25	1	NM
2022	2023-10-26	2	NM
2022	2023-10-27	0	NM
2022	2023-10-28	0	NM
2022	2023-10-29	0	NM
2022	2023-10-30	1	NM
2022	2023-10-31	1	NM
2022	2023-11-01	4	NM
2022	2023-11-02	2	NM
2022	2023-11-03	0	NM
2022	2023-11-04	1	NM
2022	2023-11-05	1	NM
2022	2023-11-06	1	NM
2022	2023-11-07	0	NM
2022	2023-11-08	2	NM
2022	2023-11-09	2	NM
2022	2023-11-10	4	NM
2022	2023-11-11	2	NM
2022	2023-11-12	5	NM
2022	2023-11-13	3	NM
2022	2023-11-14	2	NM
2022	2023-11-15	2	NM
2022	2023-11-16	3	NM
2022	2023-11-17	6	NM
2022	2023-11-18	5	NM
2022	2023-11-19	0	NM
2048	2023-10-21	0	NM
2048	2023-10-22	0	NM
2048	2023-10-23	0	NM
2048	2023-10-24	0	NM
2048	2023-10-25	0	NM
2048	2023-10-26	0	NM
2048	2023-10-27	0	NM
2048	2023-10-28	0	NM
2048	2023-10-29	0	NM
2048	2023-10-30	0	NM
2048	2023-10-31	0	NM
2048	2023-11-01	0	NM
2048	2023-11-02	0	NM
2048	2023-11-03	1	NM
2048	2023-11-04	0	NM
2048	2023-11-05	0	NM
2048	2023-11-06	0	NM
2048	2023-11-07	0	NM
2048	2023-11-08	0	NM
2048	2023-11-09	0	NM
2048	2023-11-10	1	NM
2048	2023-11-11	1	NM
2048	2023-11-12	0	NM
2048	2023-11-13	0	NM
2048	2023-11-14	0	NM
2048	2023-11-15	0	NM
2048	2023-11-16	0	NM
2048	2023-11-17	0	NM
2048	2023-11-18	0	NM
2048	2023-11-19	0	NM
2058	2023-10-21	0	NM
2058	2023-10-22	0	NM
2058	2023-10-23	1	NM
2058	2023-10-24	1	NM
2058	2023-10-25	0	NM
2058	2023-10-26	0	NM
2058	2023-10-27	3	NM
2058	2023-10-28	0	NM
2058	2023-10-29	1	NM
2058	2023-10-30	2	NM
2058	2023-10-31	2	NM
2058	2023-11-01	0	NM
2058	2023-11-02	4	NM
2058	2023-11-03	1	NM
2058	2023-11-04	2	NM
2058	2023-11-05	0	NM
2058	2023-11-06	0	NM
2058	2023-11-07	0	NM
2058	2023-11-08	1	NM
2058	2023-11-09	0	NM
2058	2023-11-10	1	NM
2058	2023-11-11	2	NM
2058	2023-11-12	2	NM
2058	2023-11-13	0	NM
2058	2023-11-14	3	NM
2058	2023-11-15	5	NM
2058	2023-11-16	3	NM
2058	2023-11-17	0	NM
2058	2023-11-18	1	NM
2058	2023-11-19	0	NM
2063	2023-10-21	1	NM
2063	2023-10-22	1	NM
2063	2023-10-23	0	NM
2063	2023-10-24	0	NM
2063	2023-10-25	1	NM
2063	2023-10-26	0	NM
2063	2023-10-27	1	NM
2063	2023-10-28	0	NM
2063	2023-10-29	0	NM
2063	2023-10-30	0	NM
2063	2023-10-31	0	NM
2063	2023-11-01	0	NM
2063	2023-11-02	0	NM
2063	2023-11-03	0	NM
2063	2023-11-04	0	NM
2063	2023-11-05	0	NM
2063	2023-11-06	1	NM
2063	2023-11-07	0	NM
2063	2023-11-08	0	NM
2063	2023-11-09	0	NM
2063	2023-11-10	0	NM
2063	2023-11-11	0	NM
2063	2023-11-12	1	NM
2063	2023-11-13	1	NM
2063	2023-11-14	1	NM
2063	2023-11-15	0	NM
2063	2023-11-16	2	NM
2063	2023-11-17	0	NM
2063	2023-11-18	2	NM
2063	2023-11-19	0	NM
2110	2023-10-21	0	NM
2110	2023-10-22	0	NM
2110	2023-10-23	0	NM
2110	2023-10-24	1	NM
2110	2023-10-25	0	NM
2110	2023-10-26	0	NM
2110	2023-10-27	0	NM
2110	2023-10-28	0	NM
2110	2023-10-29	1	NM
2110	2023-10-30	0	NM
2110	2023-10-31	0	NM
2110	2023-11-01	0	NM
2110	2023-11-02	0	NM
2110	2023-11-03	0	NM
2110	2023-11-04	0	NM
2110	2023-11-05	0	NM
2110	2023-11-06	0	NM
2110	2023-11-07	0	NM
2110	2023-11-08	0	NM
2110	2023-11-09	0	NM
2110	2023-11-10	0	NM
2110	2023-11-11	0	NM
2110	2023-11-12	0	NM
2110	2023-11-13	0	NM
2110	2023-11-14	0	NM
2110	2023-11-15	0	NM
2110	2023-11-16	0	NM
2110	2023-11-17	0	NM
2110	2023-11-18	0	NM
2110	2023-11-19	0	NM
2119	2023-10-21	1	NM
2119	2023-10-22	0	NM
2119	2023-10-23	2	NM
2119	2023-10-24	4	NM
2119	2023-10-25	0	NM
2119	2023-10-26	0	NM
2119	2023-10-27	2	NM
2119	2023-10-28	1	NM
2119	2023-10-29	1	NM
2119	2023-10-30	3	NM
2119	2023-10-31	0	NM
2119	2023-11-01	5	NM
2119	2023-11-02	1	NM
2119	2023-11-03	1	NM
2119	2023-11-04	1	NM
2119	2023-11-05	1	NM
2119	2023-11-06	0	NM
2119	2023-11-07	3	NM
2119	2023-11-08	1	NM
2119	2023-11-09	4	NM
2119	2023-11-10	1	NM
2119	2023-11-11	0	NM
2119	2023-11-12	2	NM
2119	2023-11-13	1	NM
2119	2023-11-14	1	NM
2119	2023-11-15	1	NM
2119	2023-11-16	2	NM
2119	2023-11-17	1	NM
2119	2023-11-18	2	NM
2119	2023-11-19	2	NM
2139	2023-10-21	1	NM
2139	2023-10-22	1	NM
2139	2023-10-23	0	NM
2139	2023-10-24	0	NM
2139	2023-10-25	1	NM
2139	2023-10-26	0	NM
2139	2023-10-27	2	NM
2139	2023-10-28	1	NM
2139	2023-10-29	1	NM
2139	2023-10-30	0	NM
2139	2023-10-31	1	NM
2139	2023-11-01	1	NM
2139	2023-11-02	1	NM
2139	2023-11-03	1	NM
2139	2023-11-04	2	NM
2139	2023-11-05	1	NM
2139	2023-11-06	1	NM
2139	2023-11-07	2	NM
2139	2023-11-08	1	NM
2139	2023-11-09	0	NM
2139	2023-11-10	0	NM
2139	2023-11-11	1	NM
2139	2023-11-12	1	NM
2139	2023-11-13	1	NM
2139	2023-11-14	2	NM
2139	2023-11-15	0	NM
2139	2023-11-16	0	NM
2139	2023-11-17	0	NM
2139	2023-11-18	1	NM
2139	2023-11-19	1	NM
2155	2023-10-21	0	NM
2155	2023-10-22	0	NM
2155	2023-10-23	0	NM
2155	2023-10-24	0	NM
2155	2023-10-25	0	NM
2155	2023-10-26	0	NM
2155	2023-10-27	1	NM
2155	2023-10-28	1	NM
2155	2023-10-29	0	NM
2155	2023-10-30	0	NM
2155	2023-10-31	1	NM
2155	2023-11-01	1	NM
2155	2023-11-02	0	NM
2155	2023-11-03	0	NM
2155	2023-11-04	1	NM
2155	2023-11-05	0	NM
2155	2023-11-06	1	NM
2155	2023-11-07	1	NM
2155	2023-11-08	1	NM
2155	2023-11-09	0	NM
2155	2023-11-10	3	NM
2155	2023-11-11	0	NM
2155	2023-11-12	0	NM
2155	2023-11-13	0	NM
2155	2023-11-14	0	NM
2155	2023-11-15	0	NM
2155	2023-11-16	1	NM
2155	2023-11-17	1	NM
2155	2023-11-18	0	NM
2155	2023-11-19	0	NM
2196	2023-10-21	2	NM
2196	2023-10-22	1	NM
2196	2023-10-23	1	NM
2196	2023-10-24	0	NM
2196	2023-10-25	1	NM
2196	2023-10-26	0	NM
2196	2023-10-27	2	NM
2196	2023-10-28	0	NM
2196	2023-10-29	0	NM
2196	2023-10-30	0	NM
2196	2023-10-31	0	NM
2196	2023-11-01	0	NM
2196	2023-11-02	0	NM
2196	2023-11-03	0	NM
2196	2023-11-04	0	NM
2196	2023-11-05	0	NM
2196	2023-11-06	1	NM
2196	2023-11-07	0	NM
2196	2023-11-08	0	NM
2196	2023-11-09	0	NM
2196	2023-11-10	0	NM
2196	2023-11-11	1	NM
2196	2023-11-12	0	NM
2196	2023-11-13	0	NM
2196	2023-11-14	0	NM
2196	2023-11-15	0	NM
2196	2023-11-16	0	NM
2196	2023-11-17	0	NM
2196	2023-11-18	0	NM
2196	2023-11-19	0	NM
2205	2023-10-21	0	NM
2205	2023-10-22	0	NM
2205	2023-10-23	0	NM
2205	2023-10-24	0	NM
2205	2023-10-25	1	NM
2205	2023-10-26	0	NM
2205	2023-10-27	0	NM
2205	2023-10-28	1	NM
2205	2023-10-29	0	NM
2205	2023-10-30	0	NM
2205	2023-10-31	0	NM
2205	2023-11-01	0	NM
2205	2023-11-02	0	NM
2205	2023-11-03	0	NM
2205	2023-11-04	1	NM
2205	2023-11-05	1	NM
2205	2023-11-06	0	NM
2205	2023-11-07	0	NM
2205	2023-11-08	0	NM
2205	2023-11-09	0	NM
2205	2023-11-10	0	NM
2205	2023-11-11	0	NM
2205	2023-11-12	0	NM
2205	2023-11-13	0	NM
2205	2023-11-14	0	NM
2205	2023-11-15	0	NM
2205	2023-11-16	0	NM
2205	2023-11-17	0	NM
2205	2023-11-18	0	NM
2205	2023-11-19	0	NM
2221	2023-10-21	0	NM
2221	2023-10-22	1	NM
2221	2023-10-23	2	NM
2221	2023-10-24	1	NM
2221	2023-10-25	1	NM
2221	2023-10-26	0	NM
2221	2023-10-27	0	NM
2221	2023-10-28	0	NM
2221	2023-10-29	0	NM
2221	2023-10-30	0	NM
2221	2023-10-31	1	NM
2221	2023-11-01	1	NM
2221	2023-11-02	2	NM
2221	2023-11-03	1	NM
2221	2023-11-04	1	NM
2221	2023-11-05	1	NM
2221	2023-11-06	1	NM
2221	2023-11-07	5	NM
2221	2023-11-08	2	NM
2221	2023-11-09	1	NM
2221	2023-11-10	3	NM
2221	2023-11-11	3	NM
2221	2023-11-12	2	NM
2221	2023-11-13	2	NM
2221	2023-11-14	4	NM
2221	2023-11-15	2	NM
2221	2023-11-16	2	NM
2221	2023-11-17	1	NM
2221	2023-11-18	2	NM
2221	2023-11-19	3	NM
2260	2023-10-21	1	NM
2260	2023-10-22	1	NM
2260	2023-10-23	1	NM
2260	2023-10-24	0	NM
2260	2023-10-25	0	NM
2260	2023-10-26	0	NM
2260	2023-10-27	1	NM
2260	2023-10-28	0	NM
2260	2023-10-29	0	NM
2260	2023-10-30	0	NM
2260	2023-10-31	0	NM
2260	2023-11-01	0	NM
2260	2023-11-02	0	NM
2260	2023-11-03	0	NM
2260	2023-11-04	0	NM
2260	2023-11-05	0	NM
2260	2023-11-06	0	NM
2260	2023-11-07	0	NM
2260	2023-11-08	0	NM
2260	2023-11-09	0	NM
2260	2023-11-10	0	NM
2260	2023-11-11	0	NM
2260	2023-11-12	0	NM
2260	2023-11-13	0	NM
2260	2023-11-14	0	NM
2260	2023-11-15	1	NM
2260	2023-11-16	0	NM
2260	2023-11-17	0	NM
2260	2023-11-18	0	NM
2260	2023-11-19	0	NM
2314	2023-10-21	1	NM
2314	2023-10-22	1	NM
2314	2023-10-23	0	NM
2314	2023-10-24	0	NM
2314	2023-10-25	0	NM
2314	2023-10-26	1	NM
2314	2023-10-27	0	NM
2314	2023-10-28	2	NM
2314	2023-10-29	2	NM
2314	2023-10-30	1	NM
2314	2023-10-31	1	NM
2314	2023-11-01	0	NM
2314	2023-11-02	1	NM
2314	2023-11-03	0	NM
2314	2023-11-04	1	NM
2314	2023-11-05	0	NM
2314	2023-11-06	1	NM
2314	2023-11-07	1	NM
2314	2023-11-08	0	NM
2314	2023-11-09	2	NM
2314	2023-11-10	0	NM
2314	2023-11-11	0	NM
2314	2023-11-12	1	NM
2314	2023-11-13	0	NM
2314	2023-11-14	0	NM
2314	2023-11-15	0	NM
2314	2023-11-16	0	NM
2314	2023-11-17	1	NM
2314	2023-11-18	1	NM
2314	2023-11-19	3	NM
2421	2023-10-21	0	NM
2421	2023-10-22	0	NM
2421	2023-10-23	0	NM
2421	2023-10-24	0	NM
2421	2023-10-25	0	NM
2421	2023-10-26	0	NM
2421	2023-10-27	0	NM
2421	2023-10-28	0	NM
2421	2023-10-29	0	NM
2421	2023-10-30	0	NM
2421	2023-10-31	0	NM
2421	2023-11-01	0	NM
2421	2023-11-02	0	NM
2421	2023-11-03	0	NM
2421	2023-11-04	0	NM
2421	2023-11-05	0	NM
2421	2023-11-06	0	NM
2421	2023-11-07	0	NM
2421	2023-11-08	0	NM
2421	2023-11-09	0	NM
2421	2023-11-10	0	NM
2421	2023-11-11	0	NM
2421	2023-11-12	0	NM
2421	2023-11-13	0	NM
2421	2023-11-14	0	NM
2421	2023-11-15	0	NM
2421	2023-11-16	0	NM
2421	2023-11-17	0	NM
2421	2023-11-18	0	NM
2421	2023-11-19	0	NM
2456	2023-10-21	0	NM
2456	2023-10-22	0	NM
2456	2023-10-23	2	NM
2456	2023-10-24	3	NM
2456	2023-10-25	0	NM
2456	2023-10-26	0	NM
2456	2023-10-27	0	NM
2456	2023-10-28	0	NM
2456	2023-10-29	1	NM
2456	2023-10-30	0	NM
2456	2023-10-31	0	NM
2456	2023-11-01	3	NM
2456	2023-11-02	1	NM
2456	2023-11-03	1	NM
2456	2023-11-04	0	NM
2456	2023-11-05	1	NM
2456	2023-11-06	0	NM
2456	2023-11-07	0	NM
2456	2023-11-08	0	NM
2456	2023-11-09	1	NM
2456	2023-11-10	4	NM
2456	2023-11-11	1	NM
2456	2023-11-12	0	NM
2456	2023-11-13	2	NM
2456	2023-11-14	0	NM
2456	2023-11-15	7	NM
2456	2023-11-16	3	NM
2456	2023-11-17	2	NM
2456	2023-11-18	6	NM
2456	2023-11-19	4	NM
2519	2023-10-21	1	NM
2519	2023-10-22	0	NM
2519	2023-10-23	1	NM
2519	2023-10-24	3	NM
2519	2023-10-25	0	NM
2519	2023-10-26	0	NM
2519	2023-10-27	1	NM
2519	2023-10-28	1	NM
2519	2023-10-29	0	NM
2519	2023-10-30	1	NM
2519	2023-10-31	0	NM
2519	2023-11-01	0	NM
2519	2023-11-02	0	NM
2519	2023-11-03	1	NM
2519	2023-11-04	0	NM
2519	2023-11-05	0	NM
2519	2023-11-06	0	NM
2519	2023-11-07	0	NM
2519	2023-11-08	0	NM
2519	2023-11-09	0	NM
2519	2023-11-10	0	NM
2519	2023-11-11	0	NM
2519	2023-11-12	0	NM
2519	2023-11-13	0	NM
2519	2023-11-14	0	NM
2519	2023-11-15	1	NM
2519	2023-11-16	0	NM
2519	2023-11-17	0	NM
2519	2023-11-18	0	NM
2519	2023-11-19	0	NM
2520	2023-10-21	0	NM
2520	2023-10-22	0	NM
2520	2023-10-23	0	NM
2520	2023-10-24	0	NM
2520	2023-10-25	0	NM
2520	2023-10-26	0	NM
2520	2023-10-27	0	NM
2520	2023-10-28	0	NM
2520	2023-10-29	0	NM
2520	2023-10-30	0	NM
2520	2023-10-31	0	NM
2520	2023-11-01	0	NM
2520	2023-11-02	0	NM
2520	2023-11-03	0	NM
2520	2023-11-04	0	NM
2520	2023-11-05	0	NM
2520	2023-11-06	0	NM
2520	2023-11-07	1	NM
2520	2023-11-08	0	NM
2520	2023-11-09	0	NM
2520	2023-11-10	0	NM
2520	2023-11-11	0	NM
2520	2023-11-12	0	NM
2520	2023-11-13	0	NM
2520	2023-11-14	0	NM
2520	2023-11-15	0	NM
2520	2023-11-16	0	NM
2520	2023-11-17	0	NM
2520	2023-11-18	0	NM
2520	2023-11-19	0	NM
2554	2023-10-21	0	NM
2554	2023-10-22	0	NM
2554	2023-10-23	0	NM
2554	2023-10-24	0	NM
2554	2023-10-25	2	NM
2554	2023-10-26	0	NM
2554	2023-10-27	1	NM
2554	2023-10-28	0	NM
2554	2023-10-29	0	NM
2554	2023-10-30	0	NM
2554	2023-10-31	2	NM
2554	2023-11-01	1	NM
2554	2023-11-02	0	NM
2554	2023-11-03	0	NM
2554	2023-11-04	0	NM
2554	2023-11-05	1	NM
2554	2023-11-06	2	NM
2554	2023-11-07	1	NM
2554	2023-11-08	1	NM
2554	2023-11-09	3	NM
2554	2023-11-10	0	NM
2554	2023-11-11	0	NM
2554	2023-11-12	0	NM
2554	2023-11-13	0	NM
2554	2023-11-14	0	NM
2554	2023-11-15	0	NM
2554	2023-11-16	0	NM
2554	2023-11-17	1	NM
2554	2023-11-18	0	NM
2554	2023-11-19	0	NM
2621	2023-10-21	1	NM
2621	2023-10-22	0	NM
2621	2023-10-23	0	NM
2621	2023-10-24	0	NM
2621	2023-10-25	0	NM
2621	2023-10-26	0	NM
2621	2023-10-27	0	NM
2621	2023-10-28	0	NM
2621	2023-10-29	0	NM
2621	2023-10-30	0	NM
2621	2023-10-31	1	NM
2621	2023-11-01	0	NM
2621	2023-11-02	0	NM
2621	2023-11-03	0	NM
2621	2023-11-04	0	NM
2621	2023-11-05	0	NM
2621	2023-11-06	0	NM
2621	2023-11-07	0	NM
2621	2023-11-08	0	NM
2621	2023-11-09	0	NM
2621	2023-11-10	0	NM
2621	2023-11-11	0	NM
2621	2023-11-12	0	NM
2621	2023-11-13	0	NM
2621	2023-11-14	0	NM
2621	2023-11-15	0	NM
2621	2023-11-16	0	NM
2621	2023-11-17	0	NM
2621	2023-11-18	0	NM
2621	2023-11-19	0	NM
2639	2023-10-21	0	NM
2639	2023-10-22	0	NM
2639	2023-10-23	2	NM
2639	2023-10-24	2	NM
2639	2023-10-25	1	NM
2639	2023-10-26	2	NM
2639	2023-10-27	1	NM
2639	2023-10-28	1	NM
